sentence,category
And then she might come in and then she might wan na come in and then might come in here and the come out again .,SPI
And we 've got .,SPI
You write on the paper .,SPI
Where are you going ?,SPI
I do n't know .,SPI
It drop .,SPI
I ca n't see .,SPI
You do ?,SPI
I do n't care .,SPI
I see .,SPI
You did .,SPI
Where 're you going ?,SPI
I go .,SPI
I do n't think so .,SPI
No I do n't think so .,SPI
Here you go .,SPI
You mean .,SPI
I wan na .,SPI
He did ?,SPI
Where you going ?,SPI
I do ?,SPI
It broken .,SPI
You 're swimming ?,SPI
We 'll see .,SPI
I suppose so .,SPI
Oh you do n't wan na talk to Grandma .,SPI
I just thought she might like to hear from you .,SPI
Mommy read ?,SPI
Mommy ca n't read .,SPI
You want down ?,SPI
There you go .,SPI
Yes there 's soldiers on the radio .,SPI
There 's two soldiers .,SPI
You write with it .,SPI
The man 's writing with this pencil .,SPI
Oh you 're going to read .,SPI
You sit in the corner and read .,SPI
No Mommy 's not gon na read .,SPI
No Mommy ca n't read .,SPI
Eve read .,SPI
Yes you read about the choo choo .,SPI
Mommy 'll read later .,SPI
I 'll read to you later .,SPI
You going to sit on that stool ?,SPI
No the man 'll sit in the chair .,SPI
Neil sit .,SPI
No Neil 's not going to sit .,SPI
No Eve 's sitting on the stool .,SPI
No Neil does n't sit on the stool .,SPI
You go write on your paper .,SPI
Yes why do n't you go and lay down on the floor ?,SPI
You ca n't lay on the stool .,SPI
You ca n't lay down on the stool .,SPI
Yes Eve can write too .,SPI
You go write on the paper .,SPI
I 'm going upstairs .,SPI
You read .,SPI
Car coming .,SPI
Car come .,SPI
Doll eat .,SPI
Yes it belongs to the man .,SPI
You look in the kitchen .,SPI
Yes the coffee 's coming .,SPI
I fall .,SPI
You fall ?,SPI
I 'm going to go to the basement .,SPI
You stay here and talk to Mr Fraser and Mr Cromer .,SPI
Mommy 's not gon na sit down now .,SPI
That 's a pencil I know .,SPI
Why do n't you stay here ?,SPI
She 's playing hard .,SPI
It goes in the coffee .,SPI
There 's Dumpty .,SPI
He fell off the well .,SPI
There 's Jack and there 's Jill .,SPI
Fish are swimming .,SPI
They 're swimming .,SPI
You gon na play !,SPI
Laiby sing .,SPI
Finger stuck .,SPI
You gon na dance too ?,SPI
You do n't dance sitting down .,SPI
You haf ta stand up to dance .,SPI
I dance .,SPI
Why do n't you come in and sit in your chair huh ?,SPI
I know it 's Eve 's horsie .,SPI
Yes she 's crying .,SPI
No we ca n't go outside now .,SPI
We 'll play outside later .,SPI
Later we 'll go outside .,SPI
We 'll go outside later .,SPI
No later I think Kathy 's about to go in the house .,SPI
You wipe off .,SPI
Mommy fix .,SPI
Kathy cry .,SPI
Yes Kathy was crying .,SPI
Kathy fix .,SPI
There 's Sandy .,SPI
We 'll play with Sandy later .,SPI
Baby Sarah sleeping .,SPI
Baby Sarah 's waking up .,SPI
There 's Mommy 's letter .,SPI
I 'm going to go in the basement Eve .,SPI
Yes we 'll swing this afternoon .,SPI
Because you like to swing .,SPI
You like to swing .,SPI
He 's writing uhhuh .,SPI
Yes it 's gone .,SPI
She 's not sleeping .,SPI
She 's telling me that she 's hungry .,SPI
It 's not cooked .,SPI
Yes I think baby Sarah 's diaper .,SPI
Eve laying down .,SPI
You go to sleep .,SPI
That 's not for babies to play in .,SPI
I thought you were going to sleep .,SPI
Thought you were gon na go to sleep .,SPI
Eve 's laying down .,SPI
You penny .,SPI
He 's going to get too hot .,SPI
He 's getting too warm .,SPI
He 's getting much too warm .,SPI
Fraser play .,SPI
Eve go see .,SPI
You and Papa sit there and hold on to baby Sarah .,SPI
You 're sitting on my stool .,SPI
There 's a piece of cheese until the sandwich gets cool .,SPI
Papa went upstairs .,SPI
Then she 'll wake up .,SPI
Who come .,SPI
Here he comes .,SPI
Baby Sarah wake up .,SPI
Yes she is waking up .,SPI
I 'll come right back ?,SPI
Well I 'm not going away .,SPI
You must n't touch .,SPI
Another one write here .,SPI
Yeah I swimming .,SPI
It 'll still write .,SPI
No we 're not gon na write on the couch .,SPI
You write only on the paper .,SPI
You pencil .,SPI
But you 're laying on the couch .,SPI
You 're swimming on the couch ?,SPI
Fraser help .,SPI
Here you can write on it .,SPI
You 're riding ?,SPI
You went to a party yesterday ?,SPI
She did sneeze did n't she ?,SPI
You gon na sit down ?,SPI
Fraser sit down .,SPI
Yes Fraser 's sitting down .,SPI
No on the paper you write .,SPI
He 's going to the basement .,SPI
You hold on to this one .,SPI
You 're noisy when you drink .,SPI
That go see .,SPI
I writing m b c .,SPI
You writing m b c .,SPI
I sit .,SPI
I put in .,SPI
Eve put in .,SPI
My pencil it a broken pencil .,SPI
My pencil go in there .,SPI
That belongs to the fireplace and you 're not to play with it .,SPI
I think that 's your crayon is n't it ?,SPI
Where Pap go ?,SPI
Where Papa go ?,SPI
Where did Papa go ?,SPI
He went upstairs but he 's back now .,SPI
He came back .,SPI
Papa came back .,SPI
I take run out .,SPI
Papa came back I think .,SPI
I ca n't write with it .,SPI
I ca n't write with orange one .,SPI
You 're sitting on Momma 's stool .,SPI
I ca n't cut .,SPI
I go over my scissors .,SPI
Fraser does n't wan na read .,SPI
Fraser must write with his pencil .,SPI
Fraser has ta write with his pencil .,SPI
That 's a piece of paper that someone 's been drawing on .,SPI
It clean .,SPI
You draw .,SPI
I write on there Fraser .,SPI
While you write .,SPI
That goes by the c .,SPI
You know it 's not that side .,SPI
D go on that side .,SPI
That does n't go there .,SPI
And that spells .,SPI
What name that soup ?,SPI
I stare at you .,SPI
Soon it gets hot .,SPI
Everybody 's eating but Fraser .,SPI
She 's eating .,SPI
I getting sick .,SPI
You 're getting sick ?,SPI
Why are you getting sick ?,SPI
Because I have go bed .,SPI
Because you haf ta go to bed ?,SPI
You 're not getting sick .,SPI
You do n't care about what ?,SPI
I care .,SPI
I all done .,SPI
Are you standing on the board .,SPI
You get off that .,SPI
The letters go on that board not Eve .,SPI
Well I 'm going along .,SPI
You come on Wednesday .,SPI
Yes Fraser will come back this afternoon .,SPI
Where Fraser go ?,SPI
I writing on man eye .,SPI
That he mustache .,SPI
Where you coat ?,SPI
It break .,SPI
Oh it break .,SPI
Man read .,SPI
That you cough .,SPI
That you print .,SPI
That you mat .,SPI
I pee .,SPI
I pee peed .,SPI
Mommy get .,SPI
I writing on man mustache .,SPI
Oh it fall .,SPI
I smoothing .,SPI
Do n't you hand get dirty .,SPI
You hand get dirty .,SPI
It belong on the crayon .,SPI
It belongs on .,SPI
Mommy you read .,SPI
You sit here .,SPI
Yeah I know .,SPI
Becky 's downstairs I guess .,SPI
I know it 's not straight .,SPI
She 's sleeping up in her bed .,SPI
That 's what we made .,SPI
We made .,SPI
Yes but you ca n't go .,SPI
Two I have .,SPI
I been working on the railroad .,SPI
I do n't know what you 're talking about .,SPI
And you had ta cry ?,SPI
Well you better cry then .,SPI
Now where 's a pencil I can use ?,SPI
I will write right here .,SPI
Well you try .,SPI
I see you are .,SPI
I put right here .,SPI
And then what happens ?,SPI
That 's what it does ?,SPI
When Fraser comes .,SPI
Well Fraser probably wo n't come on Wednesday .,SPI
Maybe both of them will come .,SPI
Yes I thought you probably would .,SPI
They will walk !,SPI
I 'll tell you what 's going to happen .,SPI
Papa 's going to go to the basement with the movers .,SPI
You stay here and talk to Fraser and I 'm going to go in here and talk to the insurance man .,SPI
Everybody 's talking to somebody .,SPI
You can sit down by me .,SPI
We go to bed and wake up in the morning and go to Cathy Beach new house .,SPI
When I wake up from my nap I will go right on the street in a car .,SPI
Then I go back home .,SPI
And we will go drive to New Brunswick and .,SPI
It 's all very confusing I must say .,SPI
Yes you can ride on a great big horse .,SPI
I ca n't see Sarah .,SPI
I 'm working on the railroad .,SPI
Dinah wo n't blow .,SPI
Fraser tell .,SPI
And what 're you ?,SPI
Not Fraser you did .,SPI
Monkey said on Becky tv .,SPI
Because he was wan na .,SPI
Oh he wanted to .,SPI
When Fraser goes away ?,SPI
I am playing down the basement .,SPI
You 're getting wet because it 's raining .,SPI
You better play in the basement .,SPI
When I big I man .,SPI
When you 're a boy and you grow up then you 're a man .,SPI
But when you 're a little girl and you grow up then you 're a lady .,SPI
You did .,SPI
Oh what happened ?,SPI
I wan na go .,SPI
There we go .,SPI
I do n't know .,SPI
Oh I see .,SPI
I du n no .,SPI
Here you go .,SPI
He fell .,SPI
Yeah you did .,SPI
There you go !,SPI
I do n't wan na .,SPI
Yes I do .,SPI
You do ?,SPI
No I do n't wan na !,SPI
They do ?,SPI
I 'm gon na .,SPI
Where did you go ?,SPI
There 's this one .,SPI
I did .,SPI
You know ?,SPI
You do n't know ?,SPI
We haf ta .,SPI
When does the smoke alarm go off ?,SPI
You tell .,SPI
I just wan na play with it .,SPI
Me tell ?,SPI
I see .,SPI
That 's for clipping onto mommy .,SPI
I haf ta .,SPI
Uhhuh we see .,SPI
I thought that 's when the smoke alarm went off when mommy was cooking .,SPI
He fell into the toilet .,SPI
He just went boom !,SPI
No it he just fell .,SPI
And when did that happen sweetie ?,SPI
And he fell into the toilet !,SPI
And when did he fall into the toilet ?,SPI
I suppose .,SPI
Oh we do okay .,SPI
I could n't remember !,SPI
To the house and he 's going to go along too .,SPI
It looks like it does n't necessary belong though does it ?,SPI
He fell in there ?,SPI
Oh there 's a picnic table .,SPI
We haf ta go in the truck .,SPI
That 's that puzzle we made remember ?,SPI
I 'm going in the tractor .,SPI
But where where are you gon na go ?,SPI
Oh is the the cooking pot driving too ?,SPI
You wan na come with me ?,SPI
No I 'm going to the mud .,SPI
No that tractor is going to go in the mud .,SPI
Oh the tractor 's going in the mud .,SPI
Oh I do n't wan na go in the mud I think I 'm gon na go to the post office actually .,SPI
Well I haf ta go to the turtle .,SPI
We 're gon na uh um restaurant restaurant .,SPI
We 're going to a restaurant guys wan na come ?,SPI
The monkey 's gon na stay in the truck when they go to the restaurant ?,SPI
He ca n't come because it 's muddy .,SPI
He haf ta go to his house .,SPI
Mm I know you did .,SPI
Where does he haf ta go ?,SPI
He haf ta go to monkey 's house .,SPI
That 's where the the paint and the water splash back at the paintbrush .,SPI
And these guys went to a monkey 's house .,SPI
And they do n't come .,SPI
They 're going to the monkey house ?,SPI
Oh it smells good !,SPI
They are going to the mommy 's house .,SPI
Oh did he walk away ?,SPI
You 're gon na draw in there ?,SPI
I suppose you could draw on that but I think you 're a goofy girl .,SPI
I 'm gon na draw on the yellow paper .,SPI
That look like red .,SPI
I do n't wan na share .,SPI
Red oh it looks like red .,SPI
I do n't think !,SPI
It does n't fit in !,SPI
She walks .,SPI
I wonder what he would talk about if he could talk .,SPI
I think that 's a fire truck or an ambulance .,SPI
This is supposed to go like this .,SPI
I think she 's gon na drive in the driver 's seat .,SPI
This one is gon na sit in the driver 's seat .,SPI
And this teddy is gon na sit in there .,SPI
Now teddy is going to sit back again .,SPI
And he 's gon na sit in the sand pile !,SPI
I did n't know but .,SPI
The baby is gon na go up there and then slide down there .,SPI
I think it 's a slide .,SPI
Oh he fell over again !,SPI
I think so .,SPI
And the teddy is gon na get in it .,SPI
I mean you 're you 're more orange than any any other of these colors I think .,SPI
There 's that little Emma right because you 're very much littler than the flying head .,SPI
This one goes to this like this one .,SPI
Oh he does n't fit .,SPI
He does n't fit there .,SPI
I do n't know where the spider went honey .,SPI
I thought he just kinda dried up .,SPI
He ran away .,SPI
I I wonder !,SPI
You tell mommy .,SPI
He 's gon na sit on his lap .,SPI
Oh they 're gon na slide down together ?,SPI
I thought they did .,SPI
I think that 's rectangle .,SPI
I can walk to drive to the land with the sea salt .,SPI
Where are you driving ?,SPI
I 'm going up behind you .,SPI
You 're going up behind me ?,SPI
Where did we go ?,SPI
You 're gon na show .,SPI
I think it is gon na stick there .,SPI
We fly in a plane to Germany .,SPI
A thing that look like someone .,SPI
It does n't stick .,SPI
Maybe Daddy can fit in here .,SPI
I think he could fit in here .,SPI
It jump .,SPI
I 'm gon na go in the car .,SPI
I 'm gon na go in the back .,SPI
I 'm gon na drive to the library with the tractor .,SPI
And the baby is the teddy gon na get in there ?,SPI
I wan na go in .,SPI
Turtle gon na go down the slide !,SPI
Go back and there 's room for you too !,SPI
That 's a t going by .,SPI
I should go to work .,SPI
I go in here .,SPI
I 'm still looking for him .,SPI
I should go home with my tractor .,SPI
There 's two reds !,SPI
I 'd like to go home .,SPI
I think it 's a grass .,SPI
There 's there 's too much people in here .,SPI
You come down here !,SPI
Where did one go ?,SPI
Where did it go ?,SPI
I 'm putting .,SPI
Um I do n't remember .,SPI
I 'm cooking .,SPI
This means they 're done .,SPI
I guess we 're gon na haf ta .,SPI
There 's popcorn and all kinds of stuff around here .,SPI
There 's all kinds of more stickers !,SPI
There 's a horsie !,SPI
I wan na give .,SPI
So I can sleep ?,SPI
A wool bed that sounds comfortable .,SPI
There 's a sheep .,SPI
You tell me .,SPI
You 're going out of the horsie 's house .,SPI
You just went out of your house .,SPI
The tractor goed out of your house .,SPI
You can ride on my lap .,SPI
Where are you guys gon na ride to ?,SPI
I 'm gon na ride on the mommy .,SPI
Come here cow there 's a lion .,SPI
There 's a lion ?,SPI
Think you are gon na go in here .,SPI
I 'm gon na ride on this tractor .,SPI
Here comes the tractor by your house !,SPI
They going to the house .,SPI
All right you may go past me .,SPI
I just goed past you .,SPI
You did go yeah .,SPI
Where are you going on your way past me ?,SPI
I 'm just going to a store .,SPI
They 're just over here and people so that someone can sit in here .,SPI
There 's a brush .,SPI
Bet someone else could help .,SPI
That 's what that 's what Emma said .,SPI
I 'm just going in and listening to and and you say .,SPI
Ah wait you look like a rooster to me .,SPI
Or if it gets very cold at night you might wan na sleep with it .,SPI
Oh yeah it 's pretty soft but you know I think it 's a little too thin for me .,SPI
