Sentence,Roberta_CDS_biaffine,Roberta_eng_biaffine,Stanza_off_the_shelf
no what Purdie .,"no	_	_	_	_	_	2	discourse	_	_
what	_	_	_	_	_	0	root	_	_
Purdie	_	_	_	_	_	2	vocative	_	_
.	_	_	_	_	_	2	punct	_	_","no	_	_	_	_	_	2	det	_	_
what	_	_	_	_	_	0	root	_	_
Purdie	_	_	_	_	_	2	vocative	_	_
.	_	_	_	_	_	2	punct	_	_","no	_	INTJ	UH	_	_	2	discourse	_	_
what	_	PRON	WP	_	_	0	root	_	_
Purdie	_	PROPN	NNP	_	_	2	vocative	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
my train driver man .,"my	_	_	_	_	_	3	nmod:poss	_	_
train	_	_	_	_	_	3	compound	_	_
driver	_	_	_	_	_	4	compound	_	_
man	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","my	_	_	_	_	_	3	nmod:poss	_	_
train	_	_	_	_	_	3	compound	_	_
driver	_	_	_	_	_	0	root	_	_
man	_	_	_	_	_	3	vocative	_	_
.	_	_	_	_	_	3	punct	_	_","my	_	PRON	PRP$	_	_	4	nmod:poss	_	_
train	_	NOUN	NN	_	_	3	compound	_	_
driver	_	NOUN	NN	_	_	4	compound	_	_
man	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
Sister Sister Eileen's dad .,"Sister	_	_	_	_	_	2	reparandum	_	_
Sister	_	_	_	_	_	4	nmod:poss	_	_
Eileen's	_	_	_	_	_	2	flat	_	_
dad	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","Sister	_	_	_	_	_	3	nmod:desc	_	_
Sister	_	_	_	_	_	3	nmod:desc	_	_
Eileen's	_	_	_	_	_	4	nmod:poss	_	_
dad	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","Sister	_	PROPN	NNP	_	_	5	nmod:poss	_	_
Sister	_	PROPN	NNP	_	_	1	flat	_	_
Eileen	_	PROPN	NNP	_	_	1	flat	_	_
's	_	PART	POS	_	_	1	case	_	_
dad	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
where's my boxes ?,"where's	_	_	_	_	_	0	root	_	_
my	_	_	_	_	_	3	nmod:poss	_	_
boxes	_	_	_	_	_	1	nsubj	_	_
?	_	_	_	_	_	1	punct	_	_","where's	_	_	_	_	_	0	root	_	_
my	_	_	_	_	_	3	nmod:poss	_	_
boxes	_	_	_	_	_	1	nsubj	_	_
?	_	_	_	_	_	1	punct	_	_","where	_	ADV	WRB	_	_	0	root	_	_
's	_	AUX	VBZ	_	_	1	cop	_	_
my	_	PRON	PRP$	_	_	4	nmod:poss	_	_
boxes	_	NOUN	NNS	_	_	1	nsubj	_	_
?	_	PUNCT	.	_	_	1	punct	_	_"
it's a suitsuit .,"it's	_	_	_	_	_	3	cop	_	_
a	_	_	_	_	_	3	det	_	_
suitsuit	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","it's	_	_	_	_	_	3	cop	_	_
a	_	_	_	_	_	3	det	_	_
suitsuit	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","it	_	PRON	PRP	_	_	4	nsubj	_	_
's	_	AUX	VBZ	_	_	4	cop	_	_
a	_	DET	DT	_	_	4	det	_	_
suitsuit	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
over there is the suitsuit .,"over	_	_	_	_	_	2	advmod	_	_
there	_	_	_	_	_	3	advmod	_	_
is	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	5	det	_	_
suitsuit	_	_	_	_	_	3	nsubj	_	_
.	_	_	_	_	_	3	punct	_	_","over	_	_	_	_	_	2	advmod	_	_
there	_	_	_	_	_	0	root	_	_
is	_	_	_	_	_	2	cop	_	_
the	_	_	_	_	_	5	det	_	_
suitsuit	_	_	_	_	_	2	nsubj	_	_
.	_	_	_	_	_	2	punct	_	_","over	_	ADV	RB	_	_	5	advmod	_	_
there	_	PRON	EX	_	_	3	expl	_	_
is	_	AUX	VBZ	_	_	5	cop	_	_
the	_	DET	DT	_	_	5	det	_	_
suitsuit	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
my Quaver's a suitsuit .,"my	_	_	_	_	_	2	nmod:poss	_	_
Quaver's	_	_	_	_	_	4	nsubj	_	_
a	_	_	_	_	_	4	det	_	_
suitsuit	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","my	_	_	_	_	_	2	nmod:poss	_	_
Quaver's	_	_	_	_	_	4	nsubj	_	_
a	_	_	_	_	_	4	det	_	_
suitsuit	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","my	_	PRON	PRP$	_	_	2	nmod:poss	_	_
Quaver	_	PROPN	NNP	_	_	5	nsubj	_	_
's	_	AUX	VBZ	_	_	5	cop	_	_
a	_	DET	DT	_	_	5	det	_	_
suitsuit	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
Fireman Sam water .,"Fireman	_	_	_	_	_	3	compound	_	_
Sam	_	_	_	_	_	1	flat	_	_
water	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","Fireman	_	_	_	_	_	2	nmod:desc	_	_
Sam	_	_	_	_	_	3	compound	_	_
water	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","Fireman	_	NOUN	NN	_	_	3	compound	_	_
Sam	_	PROPN	NNP	_	_	3	compound	_	_
water	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
beebaa beebaa beebaa .,"beebaa	_	_	_	_	_	0	root	_	_
beebaa	_	_	_	_	_	1	conj	_	_
beebaa	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","beebaa	_	_	_	_	_	0	root	_	_
beebaa	_	_	_	_	_	1	parataxis	_	_
beebaa	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","beebaa	_	PROPN	NNP	_	_	0	root	_	_
beebaa	_	PROPN	NNP	_	_	1	flat	_	_
beebaa	_	PROPN	NNP	_	_	1	flat	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
Fireman Sam building a house .,"Fireman	_	_	_	_	_	3	nsubj	_	_
Sam	_	_	_	_	_	1	flat	_	_
building	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	5	det	_	_
house	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","Fireman	_	_	_	_	_	2	nmod:desc	_	_
Sam	_	_	_	_	_	0	root	_	_
building	_	_	_	_	_	2	parataxis	_	_
a	_	_	_	_	_	5	det	_	_
house	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	2	punct	_	_","Fireman	_	PROPN	NNP	_	_	2	compound	_	_
Sam	_	PROPN	NNP	_	_	3	nsubj	_	_
building	_	VERB	VBG	_	_	0	root	_	_
a	_	DET	DT	_	_	5	det	_	_
house	_	NOUN	NN	_	_	3	obj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
and Daddy's six .,"and	_	_	_	_	_	3	cc	_	_
Daddy's	_	_	_	_	_	3	nsubj	_	_
six	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","and	_	_	_	_	_	3	cc	_	_
Daddy's	_	_	_	_	_	3	nsubj	_	_
six	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","and	_	CCONJ	CC	_	_	4	cc	_	_
Daddy	_	PROPN	NNP	_	_	4	nmod:poss	_	_
's	_	PART	POS	_	_	2	case	_	_
six	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
I I three .,"I	_	_	_	_	_	2	reparandum	_	_
I	_	_	_	_	_	3	reparandum	_	_
three	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","I	_	_	_	_	_	3	reparandum	_	_
I	_	_	_	_	_	3	nsubj	_	_
three	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","I	_	PRON	PRP	_	_	3	nsubj	_	_
I	_	PRON	PRP	_	_	3	nsubj	_	_
three	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
Noo Noo sweep it up .,"Noo	_	_	_	_	_	3	discourse	_	_
Noo	_	_	_	_	_	1	conj	_	_
sweep	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	3	obj	_	_
up	_	_	_	_	_	3	compound:prt	_	_
.	_	_	_	_	_	3	punct	_	_","Noo	_	_	_	_	_	3	discourse	_	_
Noo	_	_	_	_	_	3	discourse	_	_
sweep	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	3	obj	_	_
up	_	_	_	_	_	3	compound:prt	_	_
.	_	_	_	_	_	3	punct	_	_","Noo	_	INTJ	UH	_	_	3	discourse	_	_
Noo	_	INTJ	UH	_	_	3	discourse	_	_
sweep	_	VERB	VB	_	_	0	root	_	_
it	_	PRON	PRP	_	_	3	obj	_	_
up	_	ADP	RP	_	_	3	compound:prt	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
brown brown brown .,"brown	_	_	_	_	_	0	root	_	_
brown	_	_	_	_	_	1	conj	_	_
brown	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","brown	_	_	_	_	_	0	root	_	_
brown	_	_	_	_	_	3	amod	_	_
brown	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","brown	_	ADJ	JJ	_	_	3	amod	_	_
brown	_	ADJ	JJ	_	_	3	amod	_	_
brown	_	ADJ	JJ	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
my my my fireman my policeman .,"my	_	_	_	_	_	3	reparandum	_	_
my	_	_	_	_	_	3	reparandum	_	_
my	_	_	_	_	_	4	nmod:poss	_	_
fireman	_	_	_	_	_	0	root	_	_
my	_	_	_	_	_	6	nmod:poss	_	_
policeman	_	_	_	_	_	4	conj	_	_
.	_	_	_	_	_	4	punct	_	_","my	_	_	_	_	_	4	nmod:poss	_	_
my	_	_	_	_	_	4	nmod:poss	_	_
my	_	_	_	_	_	4	nmod:poss	_	_
fireman	_	_	_	_	_	0	root	_	_
my	_	_	_	_	_	6	nmod:poss	_	_
policeman	_	_	_	_	_	4	parataxis	_	_
.	_	_	_	_	_	4	punct	_	_","my	_	PRON	PRP$	_	_	4	nmod:poss	_	_
my	_	PRON	PRP$	_	_	4	nmod:poss	_	_
my	_	PRON	PRP$	_	_	4	nmod:poss	_	_
fireman	_	NOUN	NN	_	_	0	root	_	_
my	_	PRON	PRP$	_	_	6	nmod:poss	_	_
policeman	_	NOUN	NN	_	_	4	appos	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
I've just got whiskers .,"I've	_	_	_	_	_	3	nsubj	_	_
just	_	_	_	_	_	3	advmod	_	_
got	_	_	_	_	_	0	root	_	_
whiskers	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","I've	_	_	_	_	_	3	nsubj	_	_
just	_	_	_	_	_	3	advmod	_	_
got	_	_	_	_	_	0	root	_	_
whiskers	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","I	_	PRON	PRP	_	_	4	nsubj	_	_
've	_	AUX	VBP	_	_	4	aux	_	_
just	_	ADV	RB	_	_	4	advmod	_	_
got	_	VERB	VBN	_	_	0	root	_	_
whiskers	_	NOUN	NNS	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
Mummy a big sausage .,"Mummy	_	_	_	_	_	4	vocative	_	_
a	_	_	_	_	_	4	det	_	_
big	_	_	_	_	_	4	amod	_	_
sausage	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","Mummy	_	_	_	_	_	4	vocative	_	_
a	_	_	_	_	_	4	det	_	_
big	_	_	_	_	_	4	amod	_	_
sausage	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","Mummy	_	NOUN	NN	_	_	4	nsubj	_	_
a	_	DET	DT	_	_	4	det	_	_
big	_	ADJ	JJ	_	_	4	amod	_	_
sausage	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
one two three four five .,"one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
five	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
five	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	NUM	CD	_	_	3	compound	_	_
two	_	NUM	CD	_	_	3	compound	_	_
three	_	NUM	CD	_	_	4	compound	_	_
four	_	NUM	CD	_	_	5	nummod	_	_
five	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
one two three four five .,"one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
five	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
five	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	NUM	CD	_	_	3	compound	_	_
two	_	NUM	CD	_	_	3	compound	_	_
three	_	NUM	CD	_	_	4	compound	_	_
four	_	NUM	CD	_	_	5	nummod	_	_
five	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
yum yummy yummy yummy .,"yum	_	_	_	_	_	0	root	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","yum	_	_	_	_	_	0	root	_	_
yummy	_	_	_	_	_	1	parataxis	_	_
yummy	_	_	_	_	_	4	amod	_	_
yummy	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","yum	_	INTJ	UH	_	_	4	discourse	_	_
yummy	_	ADJ	JJ	_	_	4	amod	_	_
yummy	_	ADJ	JJ	_	_	4	amod	_	_
yummy	_	ADJ	JJ	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
yummy yummy yummy yummy yummy yummy .,"yummy	_	_	_	_	_	0	root	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","yummy	_	_	_	_	_	0	root	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	1	conj	_	_
yummy	_	_	_	_	_	6	amod	_	_
yummy	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","yummy	_	ADJ	JJ	_	_	6	amod	_	_
yummy	_	ADJ	JJ	_	_	6	amod	_	_
yummy	_	ADJ	JJ	_	_	6	amod	_	_
yummy	_	ADJ	JJ	_	_	6	amod	_	_
yummy	_	ADJ	JJ	_	_	6	amod	_	_
yummy	_	ADJ	JJ	_	_	0	root	_	_
.	_	PUNCT	.	_	_	6	punct	_	_"
have to go to Karen's house and play .,"have	_	_	_	_	_	0	root	_	_
to	_	_	_	_	_	3	mark	_	_
go	_	_	_	_	_	1	xcomp	_	_
to	_	_	_	_	_	6	case	_	_
Karen's	_	_	_	_	_	6	nmod:poss	_	_
house	_	_	_	_	_	3	obl	_	_
and	_	_	_	_	_	8	cc	_	_
play	_	_	_	_	_	3	conj	_	_
.	_	_	_	_	_	1	punct	_	_","have	_	_	_	_	_	0	root	_	_
to	_	_	_	_	_	3	mark	_	_
go	_	_	_	_	_	1	xcomp	_	_
to	_	_	_	_	_	6	case	_	_
Karen's	_	_	_	_	_	6	nmod:poss	_	_
house	_	_	_	_	_	3	obl	_	_
and	_	_	_	_	_	8	cc	_	_
play	_	_	_	_	_	3	conj	_	_
.	_	_	_	_	_	1	punct	_	_","have	_	VERB	VB	_	_	0	root	_	_
to	_	PART	TO	_	_	3	mark	_	_
go	_	VERB	VB	_	_	1	xcomp	_	_
to	_	ADP	IN	_	_	7	case	_	_
Karen	_	PROPN	NNP	_	_	7	nmod:poss	_	_
's	_	PART	POS	_	_	5	case	_	_
house	_	NOUN	NN	_	_	3	obl	_	_
and	_	CCONJ	CC	_	_	9	cc	_	_
play	_	VERB	VB	_	_	3	conj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
roar roar roar roar .,"roar	_	_	_	_	_	0	root	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","roar	_	_	_	_	_	0	root	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	4	compound	_	_
roar	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","roar	_	NOUN	NN	_	_	4	compound	_	_
roar	_	NOUN	NN	_	_	3	compound	_	_
roar	_	NOUN	NN	_	_	4	compound	_	_
roar	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
roar roar roar roar roar roar roar .,"roar	_	_	_	_	_	0	root	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","roar	_	_	_	_	_	0	root	_	_
roar	_	_	_	_	_	3	nsubj	_	_
roar	_	_	_	_	_	4	nsubj	_	_
roar	_	_	_	_	_	5	nsubj	_	_
roar	_	_	_	_	_	7	nsubj	_	_
roar	_	_	_	_	_	7	compound	_	_
roar	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","roar	_	NOUN	NN	_	_	7	compound	_	_
roar	_	NOUN	NN	_	_	7	compound	_	_
roar	_	NOUN	NN	_	_	7	compound	_	_
roar	_	NOUN	NN	_	_	7	compound	_	_
roar	_	NOUN	NN	_	_	6	compound	_	_
roar	_	NOUN	NN	_	_	7	compound	_	_
roar	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	7	punct	_	_"
roar roar roar .,"roar	_	_	_	_	_	0	root	_	_
roar	_	_	_	_	_	1	conj	_	_
roar	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","roar	_	_	_	_	_	0	root	_	_
roar	_	_	_	_	_	3	compound	_	_
roar	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","roar	_	NOUN	NN	_	_	2	compound	_	_
roar	_	NOUN	NN	_	_	3	compound	_	_
roar	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
Mommy my card .,"Mommy	_	_	_	_	_	3	vocative	_	_
my	_	_	_	_	_	3	nmod:poss	_	_
card	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","Mommy	_	_	_	_	_	3	vocative	_	_
my	_	_	_	_	_	3	nmod:poss	_	_
card	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	1	punct	_	_","Mommy	_	INTJ	UH	_	_	3	discourse	_	_
my	_	PRON	PRP$	_	_	3	nmod:poss	_	_
card	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
but you you come here .,"but	_	_	_	_	_	4	cc	_	_
you	_	_	_	_	_	3	reparandum	_	_
you	_	_	_	_	_	4	nsubj	_	_
come	_	_	_	_	_	0	root	_	_
here	_	_	_	_	_	4	advmod	_	_
.	_	_	_	_	_	4	punct	_	_","but	_	_	_	_	_	4	cc	_	_
you	_	_	_	_	_	3	reparandum	_	_
you	_	_	_	_	_	4	nsubj	_	_
come	_	_	_	_	_	0	root	_	_
here	_	_	_	_	_	4	advmod	_	_
.	_	_	_	_	_	4	punct	_	_","but	_	CCONJ	CC	_	_	4	cc	_	_
you	_	PRON	PRP	_	_	4	nsubj	_	_
you	_	PRON	PRP	_	_	4	nsubj	_	_
come	_	VERB	VBP	_	_	0	root	_	_
here	_	ADV	RB	_	_	4	advmod	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
look at it's standing up .,"look	_	_	_	_	_	0	root	_	_
at	_	_	_	_	_	1	obl	_	_
it's	_	_	_	_	_	4	nsubj	_	_
standing	_	_	_	_	_	1	parataxis	_	_
up	_	_	_	_	_	4	compound:prt	_	_
.	_	_	_	_	_	1	punct	_	_","look	_	_	_	_	_	0	root	_	_
at	_	_	_	_	_	4	mark	_	_
it's	_	_	_	_	_	4	nsubj	_	_
standing	_	_	_	_	_	1	advcl	_	_
up	_	_	_	_	_	4	compound:prt	_	_
.	_	_	_	_	_	1	punct	_	_","look	_	VERB	VB	_	_	0	root	_	_
at	_	ADP	IN	_	_	5	mark	_	_
it	_	PRON	PRP	_	_	5	nsubj	_	_
's	_	AUX	VBZ	_	_	5	aux	_	_
standing	_	VERB	VBG	_	_	1	advcl	_	_
up	_	ADP	RP	_	_	5	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
or go tee tee on the floor .,"or	_	_	_	_	_	2	cc	_	_
go	_	_	_	_	_	0	root	_	_
tee	_	_	_	_	_	2	compound	_	_
tee	_	_	_	_	_	2	compound	_	_
on	_	_	_	_	_	7	case	_	_
the	_	_	_	_	_	7	det	_	_
floor	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	2	punct	_	_","or	_	_	_	_	_	2	cc	_	_
go	_	_	_	_	_	0	root	_	_
tee	_	_	_	_	_	4	compound	_	_
tee	_	_	_	_	_	2	xcomp	_	_
on	_	_	_	_	_	7	case	_	_
the	_	_	_	_	_	7	det	_	_
floor	_	_	_	_	_	4	nmod	_	_
.	_	_	_	_	_	2	punct	_	_","or	_	CCONJ	CC	_	_	2	cc	_	_
go	_	VERB	VB	_	_	0	root	_	_
tee	_	NOUN	NN	_	_	4	compound	_	_
tee	_	NOUN	NN	_	_	2	obj	_	_
on	_	ADP	IN	_	_	7	case	_	_
the	_	DET	DT	_	_	7	det	_	_
floor	_	NOUN	NN	_	_	2	obl	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
so you could sew them ?,"so	_	_	_	_	_	4	mark	_	_
you	_	_	_	_	_	4	nsubj	_	_
could	_	_	_	_	_	4	aux	_	_
sew	_	_	_	_	_	0	root	_	_
them	_	_	_	_	_	4	obj	_	_
?	_	_	_	_	_	4	punct	_	_","so	_	_	_	_	_	4	advmod	_	_
you	_	_	_	_	_	4	nsubj	_	_
could	_	_	_	_	_	4	aux	_	_
sew	_	_	_	_	_	0	root	_	_
them	_	_	_	_	_	4	obj	_	_
?	_	_	_	_	_	4	punct	_	_","so	_	ADV	RB	_	_	4	advmod	_	_
you	_	PRON	PRP	_	_	4	nsubj	_	_
could	_	AUX	MD	_	_	4	aux	_	_
sew	_	VERB	VB	_	_	0	root	_	_
them	_	PRON	PRP	_	_	4	obj	_	_
?	_	PUNCT	.	_	_	4	punct	_	_"
I wanna taste of flour Daddy .,"I	_	_	_	_	_	2	nsubj	_	_
wanna	_	_	_	_	_	0	root	_	_
taste	_	_	_	_	_	2	xcomp	_	_
of	_	_	_	_	_	5	case	_	_
flour	_	_	_	_	_	3	nmod	_	_
Daddy	_	_	_	_	_	2	vocative	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	_	_	_	_	2	nsubj	_	_
wanna	_	_	_	_	_	0	root	_	_
taste	_	_	_	_	_	2	xcomp	_	_
of	_	_	_	_	_	5	case	_	_
flour	_	_	_	_	_	3	nmod	_	_
Daddy	_	_	_	_	_	3	vocative	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	2	nsubj	_	_
wan	_	VERB	VBP	_	_	0	root	_	_
na	_	PART	TO	_	_	4	mark	_	_
taste	_	VERB	VB	_	_	2	xcomp	_	_
of	_	ADP	IN	_	_	6	case	_	_
flour	_	NOUN	NN	_	_	4	obl	_	_
Daddy	_	PROPN	NNP	_	_	4	obl	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
Mom they still eating ?,"Mom	_	_	_	_	_	4	vocative	_	_
they	_	_	_	_	_	4	nsubj	_	_
still	_	_	_	_	_	4	advmod	_	_
eating	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	4	punct	_	_","Mom	_	_	_	_	_	4	vocative	_	_
they	_	_	_	_	_	4	nsubj	_	_
still	_	_	_	_	_	4	advmod	_	_
eating	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	4	punct	_	_","Mom	_	NOUN	NN	_	_	4	nsubj	_	_
they	_	PRON	PRP	_	_	4	nsubj	_	_
still	_	ADV	RB	_	_	4	advmod	_	_
eating	_	VERB	VBG	_	_	0	root	_	_
?	_	PUNCT	.	_	_	4	punct	_	_"
Mom they still eating ?,"Mom	_	_	_	_	_	4	vocative	_	_
they	_	_	_	_	_	4	nsubj	_	_
still	_	_	_	_	_	4	advmod	_	_
eating	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	4	punct	_	_","Mom	_	_	_	_	_	4	vocative	_	_
they	_	_	_	_	_	4	nsubj	_	_
still	_	_	_	_	_	4	advmod	_	_
eating	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	4	punct	_	_","Mom	_	NOUN	NN	_	_	4	nsubj	_	_
they	_	PRON	PRP	_	_	4	nsubj	_	_
still	_	ADV	RB	_	_	4	advmod	_	_
eating	_	VERB	VBG	_	_	0	root	_	_
?	_	PUNCT	.	_	_	4	punct	_	_"
that mine ?,"that	_	_	_	_	_	2	nsubj	_	_
mine	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	2	punct	_	_","that	_	_	_	_	_	2	nsubj	_	_
mine	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	2	punct	_	_","that	_	SCONJ	IN	_	_	2	mark	_	_
mine	_	PRON	PRP	_	_	0	root	_	_
?	_	PUNCT	.	_	_	2	punct	_	_"
oh that yours ?,"oh	_	_	_	_	_	3	discourse	_	_
that	_	_	_	_	_	3	nsubj	_	_
yours	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	3	punct	_	_","oh	_	_	_	_	_	3	discourse	_	_
that	_	_	_	_	_	3	nsubj	_	_
yours	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	3	punct	_	_","oh	_	INTJ	UH	_	_	3	discourse	_	_
that	_	SCONJ	IN	_	_	3	mark	_	_
yours	_	PRON	PRP	_	_	0	root	_	_
?	_	PUNCT	.	_	_	3	punct	_	_"
that yours ?,"that	_	_	_	_	_	2	nsubj	_	_
yours	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	2	punct	_	_","that	_	_	_	_	_	2	nsubj	_	_
yours	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	2	punct	_	_","that	_	SCONJ	IN	_	_	2	mark	_	_
yours	_	PRON	PRP	_	_	0	root	_	_
?	_	PUNCT	.	_	_	2	punct	_	_"
