Sentence,Roberta_CDS_biaffine,Roberta_eng_biaffine,Stanza_off_the_shelf
this box cornflakes in .,"this	_	_	_	_	_	2	det	_	_
box	_	_	_	_	_	0	root	_	_
cornflakes	_	_	_	_	_	2	parataxis	_	_
in	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","this	_	_	_	_	_	2	det	_	_
box	_	_	_	_	_	0	root	_	_
cornflakes	_	_	_	_	_	2	appos	_	_
in	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","this	_	DET	DT	_	_	3	det	_	_
box	_	NOUN	NN	_	_	3	compound	_	_
cornflakes	_	NOUN	NNS	_	_	0	root	_	_
in	_	ADP	RP	_	_	3	advmod	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
putting cornflakes in .,"putting	_	_	_	_	_	0	root	_	_
cornflakes	_	_	_	_	_	1	obj	_	_
in	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","putting	_	_	_	_	_	0	root	_	_
cornflakes	_	_	_	_	_	1	obj	_	_
in	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","putting	_	VERB	VBG	_	_	0	root	_	_
cornflakes	_	NOUN	NNS	_	_	1	obj	_	_
in	_	ADP	IN	_	_	1	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
lots lots in here .,"lots	_	_	_	_	_	0	root	_	_
lots	_	_	_	_	_	1	conj	_	_
in	_	_	_	_	_	4	case	_	_
here	_	_	_	_	_	1	nmod	_	_
.	_	_	_	_	_	1	punct	_	_","lots	_	_	_	_	_	0	root	_	_
lots	_	_	_	_	_	1	conj	_	_
in	_	_	_	_	_	4	case	_	_
here	_	_	_	_	_	2	nmod	_	_
.	_	_	_	_	_	1	punct	_	_","lots	_	NOUN	NNS	_	_	2	compound	_	_
lots	_	NOUN	NNS	_	_	0	root	_	_
in	_	ADP	IN	_	_	4	case	_	_
here	_	ADV	RB	_	_	2	nmod	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
and I not need the track on it .,"and	_	_	_	_	_	4	cc	_	_
I	_	_	_	_	_	4	nsubj	_	_
not	_	_	_	_	_	4	advmod	_	_
need	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	6	det	_	_
track	_	_	_	_	_	4	obj	_	_
on	_	_	_	_	_	8	case	_	_
it	_	_	_	_	_	6	nmod	_	_
.	_	_	_	_	_	4	punct	_	_","and	_	_	_	_	_	4	cc	_	_
I	_	_	_	_	_	4	nsubj	_	_
not	_	_	_	_	_	4	advmod	_	_
need	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	6	det	_	_
track	_	_	_	_	_	4	obj	_	_
on	_	_	_	_	_	8	case	_	_
it	_	_	_	_	_	4	obl	_	_
.	_	_	_	_	_	4	punct	_	_","and	_	CCONJ	CC	_	_	4	cc	_	_
I	_	PRON	PRP	_	_	4	nsubj	_	_
not	_	PART	RB	_	_	4	advmod	_	_
need	_	VERB	VBP	_	_	0	root	_	_
the	_	DET	DT	_	_	6	det	_	_
track	_	NOUN	NN	_	_	4	obj	_	_
on	_	ADP	IN	_	_	8	case	_	_
it	_	PRON	PRP	_	_	4	obl	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
Thomas not dropping off two passengers on .,"Thomas	_	_	_	_	_	3	nsubj	_	_
not	_	_	_	_	_	3	advmod	_	_
dropping	_	_	_	_	_	0	root	_	_
off	_	_	_	_	_	3	compound:prt	_	_
two	_	_	_	_	_	6	nummod	_	_
passengers	_	_	_	_	_	3	obj	_	_
on	_	_	_	_	_	3	advmod	_	_
.	_	_	_	_	_	3	punct	_	_","Thomas	_	_	_	_	_	3	nsubj	_	_
not	_	_	_	_	_	3	advmod	_	_
dropping	_	_	_	_	_	0	root	_	_
off	_	_	_	_	_	3	compound:prt	_	_
two	_	_	_	_	_	6	nummod	_	_
passengers	_	_	_	_	_	3	obj	_	_
on	_	_	_	_	_	3	obl	_	_
.	_	_	_	_	_	3	punct	_	_","Thomas	_	PROPN	NNP	_	_	3	nsubj	_	_
not	_	PART	RB	_	_	3	advmod	_	_
dropping	_	VERB	VBG	_	_	0	root	_	_
off	_	ADP	RP	_	_	3	compound:prt	_	_
two	_	NUM	CD	_	_	6	nummod	_	_
passengers	_	NOUN	NNS	_	_	3	obj	_	_
on	_	ADP	IN	_	_	3	advmod	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
oh it's not work .,"oh	_	_	_	_	_	4	discourse	_	_
it's	_	_	_	_	_	4	cop	_	_
not	_	_	_	_	_	4	advmod	_	_
work	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","oh	_	_	_	_	_	4	discourse	_	_
it's	_	_	_	_	_	4	cop	_	_
not	_	_	_	_	_	4	advmod	_	_
work	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","oh	_	INTJ	UH	_	_	5	discourse	_	_
it	_	PRON	PRP	_	_	5	nsubj	_	_
's	_	AUX	VBZ	_	_	5	cop	_	_
not	_	PART	RB	_	_	5	advmod	_	_
work	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
it's stopping Mummy's side .,"it's	_	_	_	_	_	2	nsubj	_	_
stopping	_	_	_	_	_	0	root	_	_
Mummy's	_	_	_	_	_	4	nmod:poss	_	_
side	_	_	_	_	_	2	obj	_	_
.	_	_	_	_	_	2	punct	_	_","it's	_	_	_	_	_	2	nsubj	_	_
stopping	_	_	_	_	_	0	root	_	_
Mummy's	_	_	_	_	_	4	nmod:poss	_	_
side	_	_	_	_	_	2	obj	_	_
.	_	_	_	_	_	2	punct	_	_","it	_	PRON	PRP	_	_	3	nsubj	_	_
's	_	AUX	VBZ	_	_	3	aux	_	_
stopping	_	VERB	VBG	_	_	0	root	_	_
Mummy	_	PROPN	NNP	_	_	6	nmod:poss	_	_
's	_	PART	POS	_	_	4	case	_	_
side	_	NOUN	NN	_	_	3	obj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
driving off .,"driving	_	_	_	_	_	0	root	_	_
off	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","driving	_	_	_	_	_	0	root	_	_
off	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","driving	_	VERB	VBG	_	_	0	root	_	_
off	_	ADP	RP	_	_	1	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
that out .,"that	_	_	_	_	_	2	nsubj	_	_
out	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","that	_	_	_	_	_	2	nsubj	_	_
out	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	1	punct	_	_","that	_	PRON	DT	_	_	2	nsubj	_	_
out	_	ADP	RP	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
when the mixers comes .,"when	_	_	_	_	_	4	mark	_	_
the	_	_	_	_	_	3	det	_	_
mixers	_	_	_	_	_	4	nsubj	_	_
comes	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","when	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
mixers	_	_	_	_	_	4	nsubj	_	_
comes	_	_	_	_	_	1	advcl:relcl	_	_
.	_	_	_	_	_	4	punct	_	_","when	_	ADV	WRB	_	_	4	advmod	_	_
the	_	DET	DT	_	_	3	det	_	_
mixers	_	NOUN	NNS	_	_	4	nsubj	_	_
comes	_	VERB	VBZ	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
um um Mummy's .,"um	_	_	_	_	_	3	discourse	_	_
um	_	_	_	_	_	1	conj	_	_
Mummy's	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","um	_	_	_	_	_	3	discourse	_	_
um	_	_	_	_	_	3	discourse	_	_
Mummy's	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","um	_	INTJ	UH	_	_	3	discourse	_	_
um	_	INTJ	UH	_	_	3	discourse	_	_
Mummy	_	PROPN	NNP	_	_	0	root	_	_
's	_	PART	POS	_	_	3	case	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
Mummy's house mix mix mix .,"Mummy's	_	_	_	_	_	3	nmod:poss	_	_
house	_	_	_	_	_	3	compound	_	_
mix	_	_	_	_	_	0	root	_	_
mix	_	_	_	_	_	3	conj	_	_
mix	_	_	_	_	_	3	conj	_	_
.	_	_	_	_	_	3	punct	_	_","Mummy's	_	_	_	_	_	5	nmod:poss	_	_
house	_	_	_	_	_	3	compound	_	_
mix	_	_	_	_	_	5	compound	_	_
mix	_	_	_	_	_	5	compound	_	_
mix	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	5	punct	_	_","Mummy	_	PROPN	NNP	_	_	6	nmod:poss	_	_
's	_	PART	POS	_	_	1	case	_	_
house	_	NOUN	NN	_	_	4	compound	_	_
mix	_	NOUN	NN	_	_	6	compound	_	_
mix	_	NOUN	NN	_	_	6	compound	_	_
mix	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	6	punct	_	_"
the mixer round and round .,"the	_	_	_	_	_	2	det	_	_
mixer	_	_	_	_	_	3	nsubj	_	_
round	_	_	_	_	_	0	root	_	_
and	_	_	_	_	_	5	cc	_	_
round	_	_	_	_	_	3	conj	_	_
.	_	_	_	_	_	3	punct	_	_","the	_	_	_	_	_	2	det	_	_
mixer	_	_	_	_	_	3	nsubj	_	_
round	_	_	_	_	_	0	root	_	_
and	_	_	_	_	_	5	cc	_	_
round	_	_	_	_	_	3	conj	_	_
.	_	_	_	_	_	3	punct	_	_","the	_	DET	DT	_	_	2	det	_	_
mixer	_	NOUN	NN	_	_	0	root	_	_
round	_	ADV	RB	_	_	2	advmod	_	_
and	_	CCONJ	CC	_	_	5	cc	_	_
round	_	ADV	RB	_	_	3	conj	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
stop it hurt .,"stop	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	3	nsubj	_	_
hurt	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","stop	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	3	nsubj	_	_
hurt	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","stop	_	VERB	VB	_	_	0	root	_	_
it	_	PRON	PRP	_	_	1	obj	_	_
hurt	_	VERB	VBN	_	_	1	xcomp	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
what have you .,"what	_	_	_	_	_	2	obj	_	_
have	_	_	_	_	_	0	root	_	_
you	_	_	_	_	_	2	nsubj	_	_
.	_	_	_	_	_	2	punct	_	_","what	_	_	_	_	_	2	obj	_	_
have	_	_	_	_	_	0	root	_	_
you	_	_	_	_	_	2	nsubj	_	_
.	_	_	_	_	_	2	punct	_	_","what	_	PRON	WP	_	_	2	nsubj	_	_
have	_	AUX	VBP	_	_	0	root	_	_
you	_	PRON	PRP	_	_	2	nsubj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
um apples pears .,"um	_	_	_	_	_	2	discourse	_	_
apples	_	_	_	_	_	0	root	_	_
pears	_	_	_	_	_	2	conj	_	_
.	_	_	_	_	_	2	punct	_	_","um	_	_	_	_	_	2	discourse	_	_
apples	_	_	_	_	_	0	root	_	_
pears	_	_	_	_	_	2	conj	_	_
.	_	_	_	_	_	2	punct	_	_","um	_	INTJ	UH	_	_	3	discourse	_	_
apples	_	NOUN	NNS	_	_	3	compound	_	_
pears	_	NOUN	NNS	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
leaves covered in .,"leaves	_	_	_	_	_	0	root	_	_
covered	_	_	_	_	_	1	acl	_	_
in	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	1	punct	_	_","leaves	_	_	_	_	_	0	root	_	_
covered	_	_	_	_	_	1	acl	_	_
in	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	1	punct	_	_","leaves	_	NOUN	NNS	_	_	0	root	_	_
covered	_	VERB	VBN	_	_	1	acl	_	_
in	_	ADP	RP	_	_	2	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
not this stick it .,"not	_	_	_	_	_	2	advmod	_	_
this	_	_	_	_	_	0	root	_	_
stick	_	_	_	_	_	2	parataxis	_	_
it	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	2	punct	_	_","not	_	_	_	_	_	2	advmod	_	_
this	_	_	_	_	_	0	root	_	_
stick	_	_	_	_	_	2	parataxis	_	_
it	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","not	_	PART	RB	_	_	3	advmod	_	_
this	_	PRON	DT	_	_	3	nsubj	_	_
stick	_	VERB	VB	_	_	0	root	_	_
it	_	PRON	PRP	_	_	3	obj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
big digger coming .,"big	_	_	_	_	_	2	amod	_	_
digger	_	_	_	_	_	3	nsubj	_	_
coming	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","big	_	_	_	_	_	2	amod	_	_
digger	_	_	_	_	_	3	nsubj	_	_
coming	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","big	_	ADJ	JJ	_	_	2	amod	_	_
digger	_	NOUN	NN	_	_	0	root	_	_
coming	_	VERB	VBG	_	_	2	acl	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
minute minute .,"minute	_	_	_	_	_	0	root	_	_
minute	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","minute	_	_	_	_	_	2	compound	_	_
minute	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","minute	_	NOUN	NN	_	_	2	compound	_	_
minute	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
minute stops .,"minute	_	_	_	_	_	2	nsubj	_	_
stops	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","minute	_	_	_	_	_	2	nsubj	_	_
stops	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","minute	_	NOUN	NN	_	_	2	compound	_	_
stops	_	NOUN	NNS	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
Mummy it .,"Mummy	_	_	_	_	_	2	vocative	_	_
it	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","Mummy	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
.	_	_	_	_	_	1	punct	_	_","Mummy	_	NOUN	NN	_	_	0	root	_	_
it	_	PRON	PRP	_	_	1	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
snow snow snow on there .,"snow	_	_	_	_	_	0	root	_	_
snow	_	_	_	_	_	1	conj	_	_
snow	_	_	_	_	_	1	conj	_	_
on	_	_	_	_	_	5	case	_	_
there	_	_	_	_	_	1	nmod	_	_
.	_	_	_	_	_	1	punct	_	_","snow	_	_	_	_	_	0	root	_	_
snow	_	_	_	_	_	3	compound	_	_
snow	_	_	_	_	_	1	conj	_	_
on	_	_	_	_	_	5	case	_	_
there	_	_	_	_	_	3	nmod	_	_
.	_	_	_	_	_	1	punct	_	_","snow	_	NOUN	NN	_	_	3	compound	_	_
snow	_	NOUN	NN	_	_	3	compound	_	_
snow	_	NOUN	NN	_	_	0	root	_	_
on	_	ADP	IN	_	_	5	case	_	_
there	_	ADV	RB	_	_	3	nmod	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
big the big .,"big	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
big	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","big	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
big	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","big	_	ADJ	JJ	_	_	0	root	_	_
the	_	DET	DT	_	_	3	det	_	_
big	_	ADJ	JJ	_	_	1	nsubj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
the big big um .,"the	_	_	_	_	_	2	det	_	_
big	_	_	_	_	_	0	root	_	_
big	_	_	_	_	_	2	conj	_	_
um	_	_	_	_	_	2	discourse	_	_
.	_	_	_	_	_	2	punct	_	_","the	_	_	_	_	_	3	det	_	_
big	_	_	_	_	_	3	amod	_	_
big	_	_	_	_	_	0	root	_	_
um	_	_	_	_	_	3	discourse	_	_
.	_	_	_	_	_	3	punct	_	_","the	_	DET	DT	_	_	3	det	_	_
big	_	ADJ	JJ	_	_	3	amod	_	_
big	_	ADJ	JJ	_	_	0	root	_	_
um	_	INTJ	UH	_	_	3	discourse	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
don't worry there .,"don't	_	_	_	_	_	2	aux	_	_
worry	_	_	_	_	_	0	root	_	_
there	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","don't	_	_	_	_	_	2	advmod	_	_
worry	_	_	_	_	_	0	root	_	_
there	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","do	_	AUX	VB	_	_	3	aux	_	_
n't	_	PART	RB	_	_	3	advmod	_	_
worry	_	VERB	VB	_	_	0	root	_	_
there	_	ADV	RB	_	_	3	advmod	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
wait wait minute .,"wait	_	_	_	_	_	2	reparandum	_	_
wait	_	_	_	_	_	0	root	_	_
minute	_	_	_	_	_	2	obl:unmarked	_	_
.	_	_	_	_	_	2	punct	_	_","wait	_	_	_	_	_	0	root	_	_
wait	_	_	_	_	_	1	parataxis	_	_
minute	_	_	_	_	_	2	obj	_	_
.	_	_	_	_	_	1	punct	_	_","wait	_	VERB	VB	_	_	0	root	_	_
wait	_	NOUN	NN	_	_	3	compound	_	_
minute	_	NOUN	NN	_	_	1	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
man at man digging now at Mummy's house .,"man	_	_	_	_	_	0	root	_	_
at	_	_	_	_	_	3	case	_	_
man	_	_	_	_	_	1	nmod	_	_
digging	_	_	_	_	_	1	parataxis	_	_
now	_	_	_	_	_	4	advmod	_	_
at	_	_	_	_	_	8	case	_	_
Mummy's	_	_	_	_	_	8	nmod:poss	_	_
house	_	_	_	_	_	4	obl	_	_
.	_	_	_	_	_	1	punct	_	_","man	_	_	_	_	_	4	nsubj	_	_
at	_	_	_	_	_	3	case	_	_
man	_	_	_	_	_	1	nmod	_	_
digging	_	_	_	_	_	0	root	_	_
now	_	_	_	_	_	4	advmod	_	_
at	_	_	_	_	_	8	case	_	_
Mummy's	_	_	_	_	_	8	nmod:poss	_	_
house	_	_	_	_	_	4	obl	_	_
.	_	_	_	_	_	4	punct	_	_","man	_	NOUN	NN	_	_	0	root	_	_
at	_	ADP	IN	_	_	3	case	_	_
man	_	NOUN	NN	_	_	1	nmod	_	_
digging	_	VERB	VBG	_	_	1	acl	_	_
now	_	ADV	RB	_	_	4	advmod	_	_
at	_	ADP	IN	_	_	9	case	_	_
Mummy	_	PROPN	NNP	_	_	9	nmod:poss	_	_
's	_	PART	POS	_	_	7	case	_	_
house	_	NOUN	NN	_	_	4	obl	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
"Mummy , lost him .","Mummy	_	_	_	_	_	3	vocative	_	_
,	_	_	_	_	_	3	nsubj	_	_
lost	_	_	_	_	_	0	root	_	_
him	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","Mummy	_	_	_	_	_	3	nsubj	_	_
,	_	_	_	_	_	1	punct	_	_
lost	_	_	_	_	_	0	root	_	_
him	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	3	punct	_	_","Mummy	_	NOUN	NN	_	_	3	vocative	_	_
,	_	PUNCT	,	_	_	1	punct	_	_
lost	_	VERB	VBD	_	_	0	root	_	_
him	_	PRON	PRP	_	_	3	obj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
no no read .,"no	_	_	_	_	_	3	discourse	_	_
no	_	_	_	_	_	1	conj	_	_
read	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	_	_	_	_	3	discourse	_	_
no	_	_	_	_	_	3	discourse	_	_
read	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	DET	DT	_	_	3	det	_	_
no	_	DET	DT	_	_	3	det	_	_
read	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
no Elena .,"no	_	_	_	_	_	0	root	_	_
Elena	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","no	_	_	_	_	_	2	det	_	_
Elena	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","no	_	INTJ	UH	_	_	2	discourse	_	_
Elena	_	PROPN	NNP	_	_	0	root	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
no shattered .,"no	_	_	_	_	_	2	discourse	_	_
shattered	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","no	_	_	_	_	_	2	det	_	_
shattered	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","no	_	DET	DT	_	_	2	det	_	_
shattered	_	VERB	VBN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
man drove off .,"man	_	_	_	_	_	2	nsubj	_	_
drove	_	_	_	_	_	0	root	_	_
off	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","man	_	_	_	_	_	2	nsubj	_	_
drove	_	_	_	_	_	0	root	_	_
off	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","man	_	NOUN	NN	_	_	2	nsubj	_	_
drove	_	VERB	VBD	_	_	0	root	_	_
off	_	ADP	RP	_	_	2	compound:prt	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
big birdie's on it .,"big	_	_	_	_	_	2	amod	_	_
birdie's	_	_	_	_	_	4	nsubj	_	_
on	_	_	_	_	_	4	case	_	_
it	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","big	_	_	_	_	_	2	amod	_	_
birdie's	_	_	_	_	_	4	nsubj	_	_
on	_	_	_	_	_	4	case	_	_
it	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","big	_	ADJ	JJ	_	_	2	amod	_	_
birdie	_	NOUN	NN	_	_	5	nsubj	_	_
's	_	AUX	VBZ	_	_	5	cop	_	_
on	_	ADP	IN	_	_	5	case	_	_
it	_	PRON	PRP	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
big birdie's on it .,"big	_	_	_	_	_	2	amod	_	_
birdie's	_	_	_	_	_	4	nsubj	_	_
on	_	_	_	_	_	4	case	_	_
it	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","big	_	_	_	_	_	2	amod	_	_
birdie's	_	_	_	_	_	4	nsubj	_	_
on	_	_	_	_	_	4	case	_	_
it	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","big	_	ADJ	JJ	_	_	2	amod	_	_
birdie	_	NOUN	NN	_	_	5	nsubj	_	_
's	_	AUX	VBZ	_	_	5	cop	_	_
on	_	ADP	IN	_	_	5	case	_	_
it	_	PRON	PRP	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
no no no say hello Daddy .,"no	_	_	_	_	_	4	discourse	_	_
no	_	_	_	_	_	1	conj	_	_
no	_	_	_	_	_	1	conj	_	_
say	_	_	_	_	_	0	root	_	_
hello	_	_	_	_	_	4	obj	_	_
Daddy	_	_	_	_	_	4	vocative	_	_
.	_	_	_	_	_	4	punct	_	_","no	_	_	_	_	_	4	discourse	_	_
no	_	_	_	_	_	1	discourse	_	_
no	_	_	_	_	_	1	discourse	_	_
say	_	_	_	_	_	0	root	_	_
hello	_	_	_	_	_	4	obj	_	_
Daddy	_	_	_	_	_	4	vocative	_	_
.	_	_	_	_	_	4	punct	_	_","no	_	INTJ	UH	_	_	4	discourse	_	_
no	_	INTJ	UH	_	_	4	discourse	_	_
no	_	INTJ	UH	_	_	4	discourse	_	_
say	_	VERB	VB	_	_	0	root	_	_
hello	_	INTJ	UH	_	_	4	obj	_	_
Daddy	_	PROPN	NNP	_	_	4	vocative	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
big car going backwards like a fish .,"big	_	_	_	_	_	2	amod	_	_
car	_	_	_	_	_	3	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
backwards	_	_	_	_	_	3	advmod	_	_
like	_	_	_	_	_	7	case	_	_
a	_	_	_	_	_	7	det	_	_
fish	_	_	_	_	_	3	obl	_	_
.	_	_	_	_	_	3	punct	_	_","big	_	_	_	_	_	2	amod	_	_
car	_	_	_	_	_	0	root	_	_
going	_	_	_	_	_	2	acl	_	_
backwards	_	_	_	_	_	3	advmod	_	_
like	_	_	_	_	_	7	case	_	_
a	_	_	_	_	_	7	det	_	_
fish	_	_	_	_	_	3	obl	_	_
.	_	_	_	_	_	2	punct	_	_","big	_	ADJ	JJ	_	_	2	amod	_	_
car	_	NOUN	NN	_	_	0	root	_	_
going	_	VERB	VBG	_	_	2	acl	_	_
backwards	_	ADV	RB	_	_	3	advmod	_	_
like	_	ADP	IN	_	_	7	case	_	_
a	_	DET	DT	_	_	7	det	_	_
fish	_	NOUN	NN	_	_	3	obl	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
dark round here .,"dark	_	_	_	_	_	0	root	_	_
round	_	_	_	_	_	3	case	_	_
here	_	_	_	_	_	1	obl	_	_
.	_	_	_	_	_	1	punct	_	_","dark	_	_	_	_	_	0	root	_	_
round	_	_	_	_	_	3	case	_	_
here	_	_	_	_	_	1	obl	_	_
.	_	_	_	_	_	1	punct	_	_","dark	_	ADJ	JJ	_	_	0	root	_	_
round	_	ADV	RB	_	_	1	advmod	_	_
here	_	ADV	RB	_	_	1	advmod	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
there's a .,"there's	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	1	nsubj	_	_
.	_	_	_	_	_	1	punct	_	_","there's	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	1	nsubj	_	_
.	_	_	_	_	_	1	punct	_	_","there	_	PRON	EX	_	_	2	expl	_	_
's	_	VERB	VBZ	_	_	0	root	_	_
a	_	DET	DT	_	_	2	nsubj	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
post police car and fire engine .,"post	_	_	_	_	_	0	root	_	_
police	_	_	_	_	_	3	compound	_	_
car	_	_	_	_	_	1	parataxis	_	_
and	_	_	_	_	_	6	cc	_	_
fire	_	_	_	_	_	6	compound	_	_
engine	_	_	_	_	_	3	conj	_	_
.	_	_	_	_	_	1	punct	_	_","post	_	_	_	_	_	3	case	_	_
police	_	_	_	_	_	3	compound	_	_
car	_	_	_	_	_	0	root	_	_
and	_	_	_	_	_	6	cc	_	_
fire	_	_	_	_	_	6	compound	_	_
engine	_	_	_	_	_	3	conj	_	_
.	_	_	_	_	_	3	punct	_	_","post	_	NOUN	NN	_	_	3	compound	_	_
police	_	NOUN	NN	_	_	3	compound	_	_
car	_	NOUN	NN	_	_	0	root	_	_
and	_	CCONJ	CC	_	_	6	cc	_	_
fire	_	NOUN	NN	_	_	6	compound	_	_
engine	_	NOUN	NN	_	_	3	conj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
